"Grupo de documentos","Segmento","Código","PARTIT","GENERE","PERCENT"
2023,"Anna Grau","treball_sex","Ciutadans","D",NA
2023,"Anna Grau","Violencia","Ciutadans","D",NA
2023,"Anna Grau","treball_sex","Ciutadans","D",NA
2023,"Anna Grau","Violencia","Ciutadans","D",NA
2023,"Antoni Flores","Familia_llar","ERC","H",NA
2023,"Antonio Gallego Burgos","treball_sex","VOX","H",NA
2023,"Antonio Gallego Burgos","Violencia","VOX","H",NA
2023,"Antonio Gallego Burgos","Familia_llar","VOX","H",NA
2023,"Antonio Gallego Burgos","treball_sex","VOX","H",NA
2023,"Antonio Gallego Burgos","representacio","VOX","H",NA
2023,"Antonio Gallego Burgos","representacio","VOX","H",NA
2023,"Antonio Gallego Burgos","Familia_llar","VOX","H",NA
2023,"Antonio Gallego Burgos","Fem_igualtat","VOX","H",NA
2023,"Antonio Gallego Burgos","Violencia","VOX","H",NA
2023,"Antonio Gallego Burgos","Violencia","VOX","H",NA
2023,"Antonio Gallego Burgos","Fem_igualtat","VOX","H",NA
2023,"Antonio Gallego Burgos","Fem_igualtat","VOX","H",NA
2023,"Antonio Gallego Burgos","Violencia","VOX","H",NA
2023,"Antonio Ramón López Gómez","Salut_sexual","VOX","H",NA
2023,"Antonio Ramón López Gómez","Salut_sexual","VOX","H",NA
2023,"Assumpta Escarp Gibert","Familia_llar","PSC","D",NA
2023,"Assumpta Escarp Gibert","Salut_sexual","PSC","D",NA
2023,"Assumpta Escarp Gibert","Familia_llar","PSC","D",NA
2023,"Aurora Madaula","Fem_igualtat","CIU","D",NA
2023,"Aurora Madaula","Salut_sexual","CIU","D",NA
2023,"Aurora Madaula","Salut_sexual","CIU","D",NA
2023,"Aurora Madaula","Fem_igualtat","CIU","D",NA
2023,"Bartomeu Compte","Fem_igualtat","ERC","H",NA
2023,"Bartomeu Compte","Familia_llar","ERC","H",NA
2023,"Bartomeu Compte","Fem_igualtat","ERC","H",NA
2023,"Bartomeu Compte","Familia_llar","ERC","H",NA
2023,"Carles Riera","Violencia","CUP","H",NA
2023,"Carles Riera","Familia_llar","CUP","H",NA
2023,"Carlos Carrizosa Torres","Familia_llar","Ciutadans","H",NA
2023,"Carlos Carrizosa Torres","Familia_llar","Ciutadans","H",NA
2023,"Carlos Carrizosa Torres","Familia_llar","Ciutadans","H",NA
2023,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",NA
2023,"Carlos Carrizosa Torres","Familia_llar","Ciutadans","H",NA
2023,"Carlos Carrizosa Torres","Familia_llar","Ciutadans","H",NA
2023,"Carlos Carrizosa Torres","Familia_llar","Ciutadans","H",NA
2023,"Carlos Carrizosa Torres","Fem_igualtat","Ciutadans","H",NA
2023,"Daniel Serrano Coronado","Familia_llar","Grup Mixt","H",NA
2023,"David Cid Colomer","Salut_sexual","Podem","H",NA
2023,"David Cid Colomer","Salut_sexual","Podem","H",NA
2023,"David González Chanca","Familia_llar","PSC","H",NA
2023,"David González Chanca","Familia_llar","PSC","H",NA
2023,"David González Chanca","Fem_igualtat","PSC","H",NA
2023,"David González Chanca","Fem_igualtat","PSC","H",NA
2023,"David González Chanca","Violencia","PSC","H",NA
2023,"David González Chanca","Violencia","PSC","H",NA
2023,"David González Chanca","Fem_igualtat","PSC","H",NA
2023,"David González Chanca","Violencia","PSC","H",NA
2023,"David González Chanca","Violencia","PSC","H",NA
2023,"David González Chanca","Fem_igualtat","PSC","H",NA
2023,"David Pérez","Violencia","PSC","H",NA
2023,"David Pérez","Violencia","PSC","H",NA
2023,"David Saldoni","Familia_llar","CIU","H",NA
2023,"David Saldoni","Familia_llar","CIU","H",NA
2023,"Elena Díaz Torrevejano","Salut_sexual","PSC","D",NA
2023,"Elena Díaz Torrevejano","Fem_igualtat","PSC","D",NA
2023,"Elena Díaz Torrevejano","representacio","PSC","D",NA
2023,"Elena Díaz Torrevejano","Salut_sexual","PSC","D",NA
2023,"Elena Díaz Torrevejano","Familia_llar","PSC","D",NA
2023,"Elena Díaz Torrevejano","Salut_sexual","PSC","D",NA
2023,"Elena Díaz Torrevejano","treball","PSC","D",NA
2023,"Elena Díaz Torrevejano","Familia_llar","PSC","D",NA
2023,"Elena Díaz Torrevejano","Fem_igualtat","PSC","D",NA
2023,"Elena Díaz Torrevejano","treball","PSC","D",NA
2023,"Elena Díaz Torrevejano","treball","PSC","D",NA
2023,"Elena Díaz Torrevejano","treball","PSC","D",NA
2023,"Elena Díaz Torrevejano","Salut_sexual","PSC","D",NA
2023,"Elena Díaz Torrevejano","treball","PSC","D",NA
2023,"Elena Díaz Torrevejano","representacio","PSC","D",NA
2023,"Elena Díaz Torrevejano","Fem_igualtat","PSC","D",NA
2023,"Elena Díaz Torrevejano","treball","PSC","D",NA
2023,"Elena Díaz Torrevejano","treball","PSC","D",NA
2023,"Ester Capella","Fem_igualtat","ERC","D",NA
2023,"Ester Vallès Pelay","Fem_igualtat","CIU","D",NA
2023,"Ester Vallès Pelay","representacio","CIU","D",NA
2023,"Ester Vallès Pelay","Violencia","CIU","D",NA
2023,"Ester Vallès Pelay","Violencia","CIU","D",NA
2023,"Ester Vallès Pelay","Violencia","CIU","D",NA
2023,"Esther Niubó Cidoncha","Violencia","PSC","D",NA
2023,"Esther Niubó Cidoncha","Familia_llar","PSC","D",NA
2023,"Esther Niubó Cidoncha","treball_sex","PSC","D",NA
2023,"Esther Niubó Cidoncha","Violencia","PSC","D",NA
2023,"Esther Niubó Cidoncha","Violencia","PSC","D",NA
2023,"Esther Niubó Cidoncha","Familia_llar","PSC","D",NA
2023,"Esther Niubó Cidoncha","Familia_llar","PSC","D",NA
2023,"Esther Niubó Cidoncha","Familia_llar","PSC","D",NA
2023,"Esther Niubó Cidoncha","Familia_llar","PSC","D",NA
2023,"Esther Niubó Cidoncha","treball_sex","PSC","D",NA
2023,"Esther Niubó Cidoncha","treball_sex","PSC","D",NA
2023,"Esther Niubó Cidoncha","Violencia","PSC","D",NA
2023,"Esther Niubó Cidoncha","Familia_llar","PSC","D",NA
2023,"Esther Niubó Cidoncha","Familia_llar","PSC","D",NA
2023,"Eulàlia Reguant","treball","CUP","D",NA
2023,"Eulàlia Reguant","Familia_llar","CUP","D",NA
2023,"Eulàlia Reguant","Familia_llar","CUP","D",NA
2023,"Eulàlia Reguant","Familia_llar","CUP","D",NA
2023,"Eulàlia Reguant","treball","CUP","D",NA
2023,"Eulàlia Reguant","Familia_llar","CUP","D",NA
2023,"Gemma Lienas","Fem_igualtat","PSC","D",NA
2023,"Gemma Lienas","Violencia","PSC","D",NA
2023,"Gemma Lienas","Salut_sexual","PSC","D",NA
2023,"Gemma Lienas","Salut_sexual","PSC","D",NA
2023,"Gemma Lienas","Salut_sexual","PSC","D",NA
2023,"Gemma Lienas","Salut_sexual","PSC","D",NA
2023,"Gemma Lienas","Fem_igualtat","PSC","D",NA
2023,"Gemma Lienas","Salut_sexual","PSC","D",NA
2023,"Gemma Lienas","Violencia","PSC","D",NA
2023,"Gemma Lienas","Salut_sexual","PSC","D",NA
2023,"Gemma Lienas","Fem_igualtat","PSC","D",NA
2023,"Gemma Lienas","Fem_igualtat","PSC","D",NA
2023,"Gemma Lienas","Violencia","PSC","D",NA
2023,"Gemma Lienas","Salut_sexual","PSC","D",NA
2023,"Gemma Lienas","treball_sex","PSC","D",NA
2023,"Gemma Lienas","Fem_igualtat","PSC","D",NA
2023,"Gemma Lienas","treball_sex","PSC","D",NA
2023,"Gemma Lienas","Fem_igualtat","PSC","D",NA
2023,"Gemma Lienas","Violencia","PSC","D",NA
2023,"Georgina Ebrí Rodríguez","Violencia","PSC","D",NA
2023,"Glòria Freixa","Familia_llar","CIU","D",NA
2023,"Glòria Freixa","Familia_llar","CIU","D",NA
2023,"Glòria Freixa","Familia_llar","CIU","D",NA
2023,"Glòria Freixa","Familia_llar","CIU","D",NA
2023,"Irene Aragonès","Familia_llar","ERC","D",NA
2023,"Irene Negre","Fem_igualtat","CIU","D",NA
2023,"Irene Negre","Familia_llar","CIU","D",NA
2023,"Irene Negre","Fem_igualtat","CIU","D",NA
2023,"Irene Negre","Familia_llar","CIU","D",NA
2023,"Irene Negre","Fem_igualtat","CIU","D",NA
2023,"Irene Negre","Fem_igualtat","CIU","D",NA
2023,"Irene Negre","Familia_llar","CIU","D",NA
2023,"Irene Negre","Familia_llar","CIU","D",NA
2023,"Isabel Lázaro Pina","treball","VOX","D",NA
2023,"Isabel Lázaro Pina","Fem_igualtat","VOX","D",NA
2023,"Isabel Lázaro Pina","treball","VOX","D",NA
2023,"Jaume Butinyà","Familia_llar","ERC","H",NA
2023,"Jaume Butinyà","Familia_llar","ERC","H",NA
2023,"Jeannine Abella","Violencia","PSC","D",NA
2023,"Jeannine Abella","Violencia","PSC","D",NA
2023,"Jeannine Abella","Fem_igualtat","PSC","D",NA
2023,"Jeannine Abella","Fem_igualtat","PSC","D",NA
2023,"Jenn Díaz Ruiz","Violencia","ERC","D",NA
2023,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",NA
2023,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",NA
2023,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",NA
2023,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",NA
2023,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",NA
2023,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",NA
2023,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",NA
2023,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",NA
2023,"Jenn Díaz Ruiz","Violencia","ERC","D",NA
2023,"Jenn Díaz Ruiz","treball","ERC","D",NA
2023,"Jenn Díaz Ruiz","treball","ERC","D",NA
2023,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",NA
2023,"Jenn Díaz Ruiz","Violencia","ERC","D",NA
2023,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",NA
2023,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",NA
2023,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",NA
2023,"Jenn Díaz Ruiz","Violencia","ERC","D",NA
2023,"Jenn Díaz Ruiz","Violencia","ERC","D",NA
2023,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",NA
2023,"Jenn Díaz Ruiz","Violencia","ERC","D",NA
2023,"Jenn Díaz Ruiz","Salut_sexual","ERC","D",NA
2023,"Jenn Díaz Ruiz","Violencia","ERC","D",NA
2023,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",NA
2023,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",NA
2023,"Jenn Díaz Ruiz","Violencia","ERC","D",NA
2023,"Jenn Díaz Ruiz","Familia_llar","ERC","D",NA
2023,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",NA
2023,"Jenn Díaz Ruiz","Fem_igualtat","ERC","D",NA
2023,"Jenn Díaz Ruiz","Familia_llar","ERC","D",NA
2023,"Jéssica Albiach","Fem_igualtat","Podem","D",NA
2023,"Jéssica Albiach","Fem_igualtat","Podem","D",NA
2023,"Jessica González Herrera","Familia_llar","Podem","D",NA
2023,"Jessica González Herrera","Familia_llar","Podem","D",NA
2023,"Jessica González Herrera","Fem_igualtat","Podem","D",NA
2023,"Jessica González Herrera","Familia_llar","Podem","D",NA
2023,"Jessica González Herrera","Violencia","Podem","D",NA
2023,"Jessica González Herrera","Familia_llar","Podem","D",NA
2023,"Jessica González Herrera","Violencia","Podem","D",NA
2023,"Jessica González Herrera","Salut_sexual","Podem","D",NA
2023,"Jessica González Herrera","Salut_sexual","Podem","D",NA
2023,"Joan Carles Gallego","Violencia","Podem","H",NA
2023,"Joan Carles Gallego","Salut_sexual","Podem","H",NA
2023,"Joan Carles Gallego","Familia_llar","Podem","H",NA
2023,"Joan Carles Gallego","Familia_llar","Podem","H",NA
2023,"Joan Carles Gallego","Violencia","Podem","H",NA
2023,"Joan Carles Gallego","treball","Podem","H",NA
2023,"Joan Carles Gallego","Familia_llar","Podem","H",NA
2023,"Joan Carles Gallego","treball","Podem","H",NA
2023,"Joan Carles Gallego","Violencia","Podem","H",NA
2023,"Joan Carles Gallego","Familia_llar","Podem","H",NA
2023,"Joan Carles Gallego","Violencia","Podem","H",NA
2023,"Joan Carles Gallego","treball","Podem","H",NA
2023,"Joan Carles Gallego","Familia_llar","Podem","H",NA
2023,"Joan Carles Gallego","treball","Podem","H",NA
2023,"Joan Carles Gallego","Violencia","Podem","H",NA
2023,"Joan Carles Gallego","Violencia","Podem","H",NA
2023,"Joan Carles Gallego","Familia_llar","Podem","H",NA
2023,"Joan Carles Gallego","Familia_llar","Podem","H",NA
2023,"Joan Carles Gallego","Familia_llar","Podem","H",NA
2023,"Joan García González","Familia_llar","Ciutadans","H",NA
2023,"Joan García González","treball","Ciutadans","H",NA
2023,"Joan García González","Familia_llar","Ciutadans","H",NA
2023,"Joan García González","Familia_llar","Ciutadans","H",NA
2023,"Joan García González","Familia_llar","Ciutadans","H",NA
2023,"Joan García González","Fem_igualtat","Ciutadans","H",NA
2023,"Joan García González","treball","Ciutadans","H",NA
2023,"Joaquim Calatayud","Violencia","CIU","H",NA
2023,"Jordi Albert","Salut_sexual","ERC","H",NA
2023,"Jordi Albert","Salut_sexual","ERC","H",NA
2023,"Jordi Albert","Violencia","ERC","H",NA
2023,"Jordi Albert","treball_sex","ERC","H",NA
2023,"Jordi Albert","Violencia","ERC","H",NA
2023,"Jordi Albert","Familia_llar","ERC","H",NA
2023,"Jordi Albert","Salut_sexual","ERC","H",NA
2023,"Jordi Albert","Violencia","ERC","H",NA
2023,"Jordi Fàbrega i Sabaté","Fem_igualtat","CIU","H",NA
2023,"Jordi Fàbrega i Sabaté","Fem_igualtat","CIU","H",NA
2023,"Jordi Munell","Familia_llar","CIU","H",NA
2023,"Jordi Munell","Familia_llar","CIU","H",NA
2023,"Jordi Munell","treball","CIU","H",NA
2023,"Jordi Munell","treball","CIU","H",NA
2023,"Jordi Orobitg","Familia_llar","ERC","H",NA
2023,"Jordi Riba","Familia_llar","PSC","H",NA
2023,"Jordi Riba","Familia_llar","PSC","H",NA
2023,"Jordi Terrades","Familia_llar","PSC","H",NA
2023,"Jordi Terrades","Familia_llar","PSC","H",NA
2023,"Josep Maria Jové i Lladó","Violencia","ERC","H",NA
2023,"Judit Guàrdia","Fem_igualtat","CIU","H",NA
2023,"Judit Guàrdia","treball_sex","CIU","H",NA
2023,"Judit Guàrdia","Fem_igualtat","CIU","H",NA
2023,"Judit Guàrdia","treball_sex","CIU","H",NA
2023,"Judith Toronjo Nofuentes","treball_sex","CIU","D",NA
2023,"Judith Toronjo Nofuentes","Violencia","CIU","D",NA
2023,"Judith Toronjo Nofuentes","Fem_igualtat","CIU","D",NA
2023,"Judith Toronjo Nofuentes","Familia_llar","CIU","D",NA
2023,"Judith Toronjo Nofuentes","treball_sex","CIU","D",NA
2023,"Judith Toronjo Nofuentes","Familia_llar","CIU","D",NA
2023,"Judith Toronjo Nofuentes","Familia_llar","CIU","D",NA
2023,"Judith Toronjo Nofuentes","Familia_llar","CIU","D",NA
2023,"Judith Toronjo Nofuentes","Fem_igualtat","CIU","D",NA
2023,"Judith Toronjo Nofuentes","Familia_llar","CIU","D",NA
2023,"Judith Toronjo Nofuentes","Familia_llar","CIU","D",NA
2023,"Juli Fernàndez","Salut_sexual","ERC","H",NA
2023,"Juli Fernàndez","Salut_sexual","ERC","H",NA
2023,"Laia Estrada","Fem_igualtat","CUP","D",NA
2023,"Laia Estrada","Familia_llar","CUP","D",NA
2023,"Laia Estrada","Familia_llar","CUP","D",NA
2023,"Laia Estrada","Salut_sexual","CUP","D",NA
2023,"Laia Estrada","treball_sex","CUP","D",NA
2023,"Laia Estrada","Salut_sexual","CUP","D",NA
2023,"Laia Estrada","Fem_igualtat","CUP","D",NA
2023,"Laia Estrada","Familia_llar","CUP","D",NA
2023,"Laia Estrada","Salut_sexual","CUP","D",NA
2023,"Laia Estrada","Salut_sexual","CUP","D",NA
2023,"Laia Estrada","treball_sex","CUP","D",NA
2023,"Laia Estrada","Fem_igualtat","CUP","D",NA
2023,"Laia Estrada","Salut_sexual","CUP","D",NA
2023,"Laia Estrada","Familia_llar","CUP","D",NA
2023,"Laia Estrada","Fem_igualtat","CUP","D",NA
2023,"Laia Estrada","Familia_llar","CUP","D",NA
2023,"Laia Estrada","Familia_llar","CUP","D",NA
2023,"Laia Estrada","Familia_llar","CUP","D",NA
2023,"Laia Estrada","Salut_sexual","CUP","D",NA
2023,"Laia Estrada","Familia_llar","CUP","D",NA
2023,"Laia Estrada","Familia_llar","CUP","D",NA
2023,"Laia Estrada","Salut_sexual","CUP","D",NA
2023,"Laia Estrada","Salut_sexual","CUP","D",NA
2023,"Laia Estrada","Fem_igualtat","CUP","D",NA
2023,"Laia Estrada","Familia_llar","CUP","D",NA
2023,"Laia Estrada","Fem_igualtat","CUP","D",NA
2023,"Laura Borràs","Familia_llar","CIU","D",NA
2023,"Laura Vilagrà","Familia_llar","ERC","D",NA
2023,"Laura Vilagrà","Violencia","ERC","D",NA
2023,"Laura Vilagrà","Fem_igualtat","ERC","D",NA
2023,"Laura Vilagrà","Fem_igualtat","ERC","D",NA
2023,"Laura Vilagrà","Familia_llar","ERC","D",NA
2023,"Laura Vilagrà","Fem_igualtat","ERC","D",NA
2023,"Laura Vilagrà","Fem_igualtat","ERC","D",NA
2023,"Laura Vilagrà","Salut_sexual","ERC","D",NA
2023,"Laura Vilagrà","Familia_llar","ERC","D",NA
2023,"Laura Vilagrà","Familia_llar","ERC","D",NA
2023,"Laura Vilagrà","Violencia","ERC","D",NA
2023,"Laura Vilagrà","Fem_igualtat","ERC","D",NA
2023,"Laura Vilagrà","Fem_igualtat","ERC","D",NA
2023,"Laura Vilagrà","Familia_llar","ERC","D",NA
2023,"Laura Vilagrà","Fem_igualtat","ERC","D",NA
2023,"Laura Vilagrà","Familia_llar","ERC","D",NA
2023,"Laura Vilagrà","Fem_igualtat","ERC","D",NA
2023,"Lluïsa Llop","Fem_igualtat","ERC","D",NA
2023,"Lorena Roldán Suárez","Violencia","Grup Mixt","D",NA
2023,"Lorena Roldán Suárez","Violencia","Grup Mixt","D",NA
2023,"Lucas Silvano Ferro Solé","Violencia","Podem","H",NA
2023,"Manuel Jesús Acosta","treball_sex","VOX","H",NA
2023,"Manuel Jesús Acosta","treball_sex","VOX","H",NA
2023,"Manuel Jesús Acosta","Familia_llar","VOX","H",NA
2023,"Mar Ampurdanès","Salut_sexual","CUP","D",NA
2023,"Mar Ampurdanès","Violencia","CUP","D",NA
2023,"Mar Ampurdanès","Salut_sexual","CUP","D",NA
2023,"Margarida Feliu","Familia_llar","ERC","D",NA
2023,"Margarida Feliu","treball","ERC","D",NA
2023,"Margarida Feliu","treball","ERC","D",NA
2023,"Margarida Feliu","Fem_igualtat","ERC","D",NA
2023,"Margarida Feliu","Familia_llar","ERC","D",NA
2023,"Margarida Feliu","Violencia","ERC","D",NA
2023,"Margarida Feliu","Fem_igualtat","ERC","D",NA
2023,"Maria Dolors Sabater","Violencia","CUP","D",NA
2023,"Maria Dolors Sabater","Familia_llar","CUP","D",NA
2023,"Maria Dolors Sabater","treball","CUP","D",NA
2023,"Maria Dolors Sabater","treball","CUP","D",NA
2023,"Maria Dolors Sabater","Fem_igualtat","CUP","D",NA
2023,"Maria Dolors Sabater","Familia_llar","CUP","D",NA
2023,"Maria Dolors Sabater","Fem_igualtat","CUP","D",NA
2023,"Maria Dolors Sabater","treball_sex","CUP","D",NA
2023,"Maria Dolors Sabater","Violencia","CUP","D",NA
2023,"Maria Dolors Sabater","Familia_llar","CUP","D",NA
2023,"Maria Dolors Sabater","Familia_llar","CUP","D",NA
2023,"Maria Dolors Sabater","Fem_igualtat","CUP","D",NA
2023,"Maria Dolors Sabater","Familia_llar","CUP","D",NA
2023,"Maria Dolors Sabater","Familia_llar","CUP","D",NA
2023,"Maria Dolors Sabater","Familia_llar","CUP","D",NA
2023,"Maria Dolors Sabater","Violencia","CUP","D",NA
2023,"Maria Dolors Sabater","Fem_igualtat","CUP","D",NA
2023,"María Elisa García Fuster","Fem_igualtat","VOX","D",NA
2023,"María Elisa García Fuster","Salut_sexual","VOX","D",NA
2023,"María Elisa García Fuster","Salut_sexual","VOX","D",NA
2023,"María Elisa García Fuster","Salut_sexual","VOX","D",NA
2023,"María Elisa García Fuster","Salut_sexual","VOX","D",NA
2023,"María Elisa García Fuster","Fem_igualtat","VOX","D",NA
2023,"María Elisa García Fuster","Familia_llar","VOX","D",NA
2023,"María Elisa García Fuster","Familia_llar","VOX","D",NA
2023,"María Elisa García Fuster","Familia_llar","VOX","D",NA
2023,"María Elisa García Fuster","Salut_sexual","VOX","D",NA
2023,"María Elisa García Fuster","Fem_igualtat","VOX","D",NA
2023,"María Elisa García Fuster","Familia_llar","VOX","D",NA
2023,"María Elisa García Fuster","Familia_llar","VOX","D",NA
2023,"María Elisa García Fuster","Fem_igualtat","VOX","D",NA
2023,"María Elisa García Fuster","Salut_sexual","VOX","D",NA
2023,"María Elisa García Fuster","Familia_llar","VOX","D",NA
2023,"María Elisa García Fuster","Fem_igualtat","VOX","D",NA
2023,"María Elisa García Fuster","Fem_igualtat","VOX","D",NA
2023,"María Elisa García Fuster","Fem_igualtat","VOX","D",NA
2023,"María Elisa García Fuster","Fem_igualtat","VOX","D",NA
2023,"María Elisa García Fuster","Familia_llar","VOX","D",NA
2023,"María Elisa García Fuster","Salut_sexual","VOX","D",NA
2023,"María Elisa García Fuster","Familia_llar","VOX","D",NA
2023,"María Elisa García Fuster","Fem_igualtat","VOX","D",NA
2023,"María Elisa García Fuster","Fem_igualtat","VOX","D",NA
2023,"Maria Jesús Viña","Fem_igualtat","ERC","D",NA
2023,"Maria Jesús Viña","Fem_igualtat","ERC","D",NA
2023,"Marina Bravo","Familia_llar","Ciutadans","D",NA
2023,"Marina Bravo","Familia_llar","Ciutadans","D",NA
2023,"Marina Bravo","Violencia","Ciutadans","D",NA
2023,"Marta Vilalta","Fem_igualtat","ERC","D",NA
2023,"Marta Vilalta","Fem_igualtat","ERC","D",NA
2023,"Marta Vilalta","Fem_igualtat","ERC","D",NA
2023,"Marta Vilalta","Familia_llar","ERC","D",NA
2023,"Marta Vilalta","Salut_sexual","ERC","D",NA
2023,"Marta Vilalta","Fem_igualtat","ERC","D",NA
2023,"Marta Vilalta","Salut_sexual","ERC","D",NA
2023,"Marta Vilalta","Fem_igualtat","ERC","D",NA
2023,"Marta Vilalta","Fem_igualtat","ERC","D",NA
2023,"Marta Vilalta","Fem_igualtat","ERC","D",NA
2023,"Marta Vilalta","Fem_igualtat","ERC","D",NA
2023,"Marta Vilalta","Fem_igualtat","ERC","D",NA
2023,"Matías Alonso","Fem_igualtat","Ciutadans","H",NA
2023,"Matías Alonso","representacio","Ciutadans","H",NA
2023,"Matías Alonso","Fem_igualtat","Ciutadans","H",NA
2023,"Meritxell Serret","Violencia","ERC","D",NA
2023,"Mónica Lora Cisquer","Salut_sexual","VOX","D",NA
2023,"Mónica Lora Cisquer","Familia_llar","VOX","D",NA
